Key,Timestamp,Event,User_Label
o,129060.06141948755,press,4
o,129060.18441948756,release,4
g,129060.20641948756,press,4
g,129060.31541948755,release,4
t,129060.34541948755,press,4
t,129060.45541948755,release,4
h,129060.48841948755,press,4
h,129060.58241948755,release,4
e,129060.60441948754,press,4
e,129060.70441948755,release,4
q,129060.73741948754,press,4
q,129060.83541948754,release,4
u,129060.85041948754,press,4
u,129060.91741948754,release,4
i,129060.94641948753,press,4
i,129061.03541948754,release,4
c,129061.06441948753,press,4
c,129061.16641948753,release,4
k,129061.18441948753,press,4
k,129061.32241948754,release,4
b,129061.33741948754,press,4
b,129061.48041948753,release,4
r,129061.51241948754,press,4
r,129061.65941948754,release,4
o,129061.67641948754,press,4
o,129061.79841948755,release,4
w,129061.82941948755,press,4
w,129061.88041948756,release,4
n,129061.90841948756,press,4
n,129062.04041948756,release,4
f,129062.05841948756,press,4
f,129062.11241948756,release,4
o,129062.13241948756,press,4
o,129062.26941948757,release,4
x,129062.29241948757,press,4
x,129062.36541948757,release,4
j,129062.37741948757,press,4
j,129062.44241948758,release,4
u,129062.46541948758,press,4
u,129062.56641948757,release,4
m,129062.57741948757,press,4
m,129062.67641948757,release,4
p,129062.69141948757,press,4
p,129062.77141948757,release,4
s,129062.79941948758,press,4
s,129062.92241948759,release,4
o,129062.95341948759,press,4
o,129063.02741948758,release,4
v,129063.03941948758,press,4
v,129063.14641948759,release,4
e,129063.15641948758,press,4
e,129063.26541948758,release,4
r,129063.28941948758,press,4
r,129063.33941948759,release,4
t,129063.36141948758,press,4
t,129063.50941948759,release,4
h,129063.52541948759,press,4
h,129063.65841948759,release,4
e,129063.6704194876,press,4
e,129063.7844194876,release,4
l,129063.80941948759,press,4
l,129063.9324194876,release,4
a,129063.9484194876,press,4
a,129064.0174194876,release,4
z,129064.04941948761,press,4
z,129064.1514194876,release,4
y,129064.18341948761,press,4
y,129064.26741948762,release,4
d,129064.29541948762,press,4
d,129064.34941948763,release,4
o,129064.36341948762,press,4
o,129064.47841948763,release,4
g,129064.49541948763,press,4
g,129064.57441948763,release,4
t,129064.58641948763,press,4
t,129064.68641948764,release,4
h,129064.71941948764,press,4
h,129064.86641948763,release,4
e,129064.89541948763,press,4
e,129065.01341948763,release,4
q,129065.03041948764,press,4
q,129065.09541948764,release,4
u,129065.11141948764,press,4
u,129065.16341948764,release,4
i,129065.17941948764,press,4
i,129065.26741948765,release,4
c,129065.28541948764,press,4
c,129065.38841948764,release,4
k,129065.41841948764,press,4
k,129065.49641948764,release,4
b,129065.51341948764,press,4
b,129065.60141948765,release,4
r,129065.61541948764,press,4
r,129065.71341948764,release,4
o,129065.73441948764,press,4
o,129065.88141948763,release,4
w,129065.89841948764,press,4
w,129066.01141948764,release,4
n,129066.04241948764,press,4
n,129066.13441948764,release,4
f,129066.15741948764,press,4
f,129066.22241948765,release,4
o,129066.25141948764,press,4
o,129066.35641948764,release,4
x,129066.37041948763,press,4
x,129066.50441948764,release,4
j,129066.53141948764,press,4
j,129066.61541948764,release,4
u,129066.63141948765,press,4
u,129066.73941948764,release,4
m,129066.76041948763,press,4
m,129066.83641948763,release,4
p,129066.85141948763,press,4
p,129066.97841948763,release,4
s,129066.99141948763,press,4
s,129067.11641948763,release,4
o,129067.12841948764,press,4
o,129067.24941948763,release,4
v,129067.26441948763,press,4
v,129067.33441948764,release,4
e,129067.34841948764,press,4
e,129067.42141948764,release,4
r,129067.43641948764,press,4
r,129067.53241948764,release,4
t,129067.56241948764,press,4
t,129067.62641948764,release,4
h,129067.64941948764,press,4
h,129067.76041948765,release,4
e,129067.78941948764,press,4
e,129067.84441948764,release,4
l,129067.85941948764,press,4
l,129067.98141948764,release,4
a,129068.00141948764,press,4
a,129068.07541948764,release,4
z,129068.09041948763,press,4
z,129068.19941948763,release,4
y,129068.22941948763,press,4
y,129068.32541948764,release,4
d,129068.35341948764,press,4
d,129068.47841948764,release,4
o,129068.48941948764,press,4
o,129068.58641948763,release,4
g,129068.60441948763,press,4
g,129068.70141948762,release,4
t,129068.71941948762,press,4
t,129068.77941948762,release,4
h,129068.81141948763,press,4
h,129068.88341948763,release,4
e,129068.91341948762,press,4
e,129068.98741948762,release,4
q,129069.01341948762,press,4
q,129069.14041948761,release,4
u,129069.17241948762,press,4
u,129069.28741948762,release,4
i,129069.29741948762,press,4
i,129069.36641948762,release,4
c,129069.38941948762,press,4
c,129069.45741948762,release,4
k,129069.47341948762,press,4
k,129069.54641948763,release,4
b,129069.55841948763,press,4
b,129069.62841948764,release,4
r,129069.65641948764,press,4
r,129069.75141948764,release,4
o,129069.77141948765,press,4
o,129069.88341948764,release,4
w,129069.90741948764,press,4
w,129069.99141948765,release,4
n,129070.01841948765,press,4
n,129070.07341948764,release,4
f,129070.09841948764,press,4
f,129070.21641948764,release,4
o,129070.23841948764,press,4
o,129070.29441948763,release,4
x,129070.31641948763,press,4
x,129070.43741948763,release,4
j,129070.46841948763,press,4
j,129070.52241948764,release,4
u,129070.54741948763,press,4
u,129070.60741948763,release,4
m,129070.62341948763,press,4
m,129070.67541948763,release,4
p,129070.69841948763,press,4
p,129070.79741948763,release,4
s,129070.82841948763,press,4
s,129070.96641948764,release,4
o,129070.99241948764,press,4
o,129071.05441948764,release,4
v,129071.07741948764,press,4
v,129071.19341948764,release,4
e,129071.22241948763,press,4
e,129071.27841948763,release,4
r,129071.31141948763,press,4
r,129071.40341948763,release,4
t,129071.42141948763,press,4
t,129071.48041948762,release,4
h,129071.49941948762,press,4
h,129071.61541948761,release,4
e,129071.64641948762,press,4
e,129071.74941948762,release,4
l,129071.77541948762,press,4
l,129071.85041948761,release,4
a,129071.87641948761,press,4
a,129071.99741948761,release,4
z,129072.02141948762,press,4
z,129072.11741948762,release,4
y,129072.14441948762,press,4
y,129072.28241948763,release,4
d,129072.31441948764,press,4
d,129072.42641948763,release,4
o,129072.45741948763,press,4
o,129072.56441948764,release,4
g,129072.57841948763,press,4
g,129072.72141948763,release,4
t,129072.74441948763,press,4
t,129072.80941948763,release,4
h,129072.83741948764,press,4
h,129072.92141948764,release,4
e,129072.94841948764,press,4
e,129073.01541948764,release,4
q,129073.03341948763,press,4
q,129073.10841948763,release,4
u,129073.13641948764,press,4
u,129073.21641948764,release,4
i,129073.23441948764,press,4
i,129073.31541948764,release,4
c,129073.34141948764,press,4
c,129073.45741948763,release,4
k,129073.47941948763,press,4
k,129073.56841948764,release,4
b,129073.58141948764,press,4
b,129073.67141948764,release,4
r,129073.68441948765,press,4
r,129073.82141948765,release,4
o,129073.84941948765,press,4
o,129073.92641948766,release,4
w,129073.94841948766,press,4
w,129074.00041948765,release,4
n,129074.03141948766,press,4
n,129074.13241948765,release,4
f,129074.15841948765,press,4
f,129074.24941948765,release,4
o,129074.26641948766,press,4
o,129074.37241948766,release,4
x,129074.38541948766,press,4
x,129074.52241948766,release,4
j,129074.54141948766,press,4
j,129074.59741948766,release,4
u,129074.61841948766,press,4
u,129074.73441948765,release,4
m,129074.76541948765,press,4
m,129074.87541948765,release,4
p,129074.89041948765,press,4
p,129074.95641948766,release,4
s,129074.96841948766,press,4
s,129075.05241948766,release,4
o,129075.07741948766,press,4
o,129075.14741948766,release,4
v,129075.16641948766,press,4
v,129075.24741948767,release,4
e,129075.26141948767,press,4
e,129075.39241948766,release,4
r,129075.40841948766,press,4
r,129075.52441948766,release,4
t,129075.55641948766,press,4
t,129075.67541948767,release,4
h,129075.70641948767,press,4
h,129075.79741948767,release,4
e,129075.81941948767,press,4
e,129075.90741948767,release,4
l,129075.93141948768,press,4
l,129076.08041948768,release,4
a,129076.09341948769,press,4
a,129076.23341948769,release,4
z,129076.24541948769,press,4
z,129076.38541948769,release,4
y,129076.4024194877,press,4
y,129076.5514194877,release,4
d,129076.5704194877,press,4
d,129076.68541948771,release,4
o,129076.69641948771,press,4
o,129076.74741948771,release,4
g,129076.75841948771,press,4
g,129076.87541948771,release,4
t,129076.89241948772,press,4
t,129076.94241948772,release,4
h,129076.97241948772,press,4
h,129077.06241948772,release,4
e,129077.08941948772,press,4
e,129077.15041948772,release,4
q,129077.16941948772,press,4
q,129077.24341948771,release,4
u,129077.25941948772,press,4
u,129077.35041948772,release,4
i,129077.37641948771,press,4
i,129077.46041948772,release,4
c,129077.48741948772,press,4
c,129077.56641948772,release,4
k,129077.58741948771,press,4
k,129077.72341948771,release,4
b,129077.7454194877,press,4
b,129077.8914194877,release,4
r,129077.9244194877,press,4
r,129078.0624194877,release,4
o,129078.0764194877,press,4
o,129078.20341948769,release,4
w,129078.22241948769,press,4
w,129078.33841948769,release,4
n,129078.35541948769,press,4
n,129078.4664194877,release,4
f,129078.4824194877,press,4
f,129078.6144194877,release,4
o,129078.6454194877,press,4
o,129078.7864194877,release,4
x,129078.7974194877,press,4
x,129078.9274194877,release,4
j,129078.9384194877,press,4
j,129079.01541948771,release,4
u,129079.03241948772,press,4
u,129079.10941948772,release,4
m,129079.12741948772,press,4
m,129079.23041948772,release,4
p,129079.24941948772,press,4
p,129079.36541948772,release,4
s,129079.37841948772,press,4
s,129079.47841948773,release,4
o,129079.49441948773,press,4
o,129079.57141948774,release,4
v,129079.59341948773,press,4
v,129079.71141948774,release,4
e,129079.73441948774,press,4
e,129079.85241948774,release,4
r,129079.86841948774,press,4
r,129079.91841948775,release,4
t,129079.94041948774,press,4
t,129079.99241948774,release,4
h,129080.01041948773,press,4
h,129080.15441948774,release,4
e,129080.18441948773,press,4
e,129080.31641948773,release,4
l,129080.34641948773,press,4
l,129080.47541948773,release,4
a,129080.48741948773,press,4
a,129080.55041948773,release,4
z,129080.57041948773,press,4
z,129080.70141948773,release,4
y,129080.73241948773,press,4
y,129080.82441948773,release,4
d,129080.83541948773,press,4
d,129080.93641948773,release,4
o,129080.95741948772,press,4
o,129081.03241948772,release,4
g,129081.05541948772,press,4
g,129081.18241948771,release,4
t,129081.20141948771,press,4
t,129081.3094194877,release,4
h,129081.3384194877,press,4
h,129081.3894194877,release,4
e,129081.40541948771,press,4
e,129081.48441948771,release,4
q,129081.51141948771,press,4
q,129081.60241948771,release,4
u,129081.6204194877,press,4
u,129081.7524194877,release,4
i,129081.7704194877,press,4
i,129081.8334194877,release,4
c,129081.85841948769,press,4
c,129081.95541948768,release,4
k,129081.97441948768,press,4
k,129082.09141948768,release,4
b,129082.12041948768,press,4
b,129082.18241948768,release,4
r,129082.21441948769,press,4
r,129082.29441948769,release,4
o,129082.32341948769,press,4
o,129082.44541948769,release,4
w,129082.4694194877,press,4
w,129082.5794194877,release,4
n,129082.6094194877,press,4
n,129082.67241948769,release,4
f,129082.69041948768,press,4
f,129082.80441948769,release,4
o,129082.83241948769,press,4
o,129082.96041948769,release,4
x,129082.9774194877,press,4
x,129083.0814194877,release,4
j,129083.09841948771,press,4
j,129083.19441948771,release,4
u,129083.21941948771,press,4
u,129083.29541948771,release,4
m,129083.32341948772,press,4
m,129083.39241948772,release,4
p,129083.42141948771,press,4
p,129083.54141948771,release,4
s,129083.55741948771,press,4
s,129083.61141948772,release,4
o,129083.63641948771,press,4
o,129083.7104194877,release,4
v,129083.7254194877,press,4
v,129083.8034194877,release,4
e,129083.82441948769,press,4
e,129083.94041948768,release,4
r,129083.96541948768,press,4
r,129084.07641948768,release,4
t,129084.10141948768,press,4
t,129084.24741948767,release,4
h,129084.28041948767,press,4
h,129084.34641948767,release,4
e,129084.37341948767,press,4
e,129084.43041948767,release,4
l,129084.45341948768,press,4
l,129084.52941948768,release,4
a,129084.56041948768,press,4
a,129084.63741948768,release,4
z,129084.64841948768,press,4
z,129084.72041948768,release,4
y,129084.74841948769,press,4
y,129084.81641948769,release,4
d,129084.83541948769,press,4
d,129084.89141948769,release,4
o,129084.92441948768,press,4
o,129084.99741948768,release,4
g,129085.02541948769,press,4
g,129085.13341948768,release,4
t,129085.15941948768,press,4
t,129085.21941948768,release,4
h,129085.23841948768,press,4
h,129085.36741948768,release,4
e,129085.38041948769,press,4
e,129085.46341948769,release,4
q,129085.48041948769,press,4
q,129085.6224194877,release,4
u,129085.6454194877,press,4
u,129085.7474194877,release,4
i,129085.7794194877,press,4
i,129085.8894194877,release,4
c,129085.90641948771,press,4
c,129085.96641948771,release,4
k,129085.98241948771,press,4
k,129086.10541948772,release,4
b,129086.13541948772,press,4
b,129086.27741948773,release,4
r,129086.28741948772,press,4
r,129086.35241948772,release,4
o,129086.38141948772,press,4
o,129086.50841948771,release,4
w,129086.52241948771,press,4
w,129086.6304194877,release,4
n,129086.64741948771,press,4
n,129086.7334194877,release,4
f,129086.75741948771,press,4
f,129086.8544194877,release,4
o,129086.8734194877,press,4
o,129086.9954194877,release,4
x,129087.0164194877,press,4
x,129087.12441948769,release,4
j,129087.14541948769,press,4
j,129087.27441948769,release,4
